UDPL,30-Jun-14,183.68,10,18,600.92,851.8,402.92,8.72,94.84,-15.46,110.31,0,0,0,1395,2014
MODAM,30-Jun-14,184.24,10,18,153.94,205.94,17.47,0,-24.38,0.34,-24.72,0,0,0,3793,2014
PRWM,30-Jun-14,184.8,10,18,925.9,2299.08,6346.9,60.54,242.89,60.7,182.2,50,0,50,669,2014
NAGC,30-Jun-14,187,10,18,1842.81,2883.65,4569.16,89.75,270.46,16.63,253.83,60,0,60,1013,2014
GVGL,30-Jun-14,188.38,10,18,239.15,533.91,630.92,0.33,29.48,5.44,24.05,0,0,0,715,2014
MFTM,30-Jun-14,188.89,10,18,-256.3,126.17,0,0,968.34,0,968.34,0,0,0,2034,2014
GUTM,30-Jun-14,189.84,10,18,-5452.76,6932.03,1589.25,33.48,-203.54,-28.28,-175.26,0,0,0,1072,2014
SEL,30-Jun-14,190.92,10,19,1884.31,3308,5035.63,155.04,203.67,-0.85,204.53,20,0,20,1213,2014
GLPL,30-Jun-14,192,10,19,719.86,1384.77,2060.3,0.05,163.51,105.8,57.71,0,0,0,665,2014
SFL,30-Jun-14,196.88,10,19,14796.77,20099.15,14905.61,462.22,1498.52,185.31,1313.22,125,0,125,940,2014
BIFO,30-Jun-14,200,10,20,571.18,1038.58,1264.58,16.75,430.95,112.3,318.64,140,0,140,547,2014
CSM,30-Jun-14,200,10,20,127.78,144.09,49.14,0,5.93,0,5.93,1.5,0,1.5,1812,2014
CWSM,30-Jun-14,200,5,40,411.17,1749.66,2720.95,46.98,62.44,10.18,52.26,15,0,15,570,2014
GAIL,30-Jun-14,200,10,20,58.56,423.17,124.38,8.78,-4.04,0,-4.04,0,0,0,1314,2014
HAL,30-Jun-14,200,5,40,794.41,906.31,1335.97,1.02,203.56,48.71,154.85,40,0,40,2497,2014
NEXT,30-Jun-14,200,10,20,169.39,272.61,134.08,11.59,8.76,1.32,7.44,0,0,0,431,2014
SMCPL,30-Jun-14,200,10,20,224.64,413.5,506.2,8.07,7.8,-4.52,12.32,0,0,0,592,2014
SAPT,30-Jun-14,200.83,10,20,13340.62,22050.55,25411.3,715.77,1270.21,286.8,983.4,100,0,100,545,2014
SFLL,30-Jun-14,200.91,10,20,435.28,435.64,73.16,0,72.12,6.98,65.13,0,0,0,812,2014
FIBLM,30-Jun-14,201.88,10,20,179.79,223.71,36.07,0,9.27,0,9.27,3.31,0,3.31,1238,2014
ALNRS,30-Sep-14,204.74,10,20,1234.55,6565.11,7699.1,389.78,76.22,44.89,31.33,10,0,10,1190,2014
KOHTM,30-Jun-14,208,10,20,364.5,1807.11,2298.76,74.09,114.89,41.38,73.51,12.5,0,12.5,868,2014
FANM,30-Jun-14,210,10,21,335.02,376.09,42.08,0.15,21.45,0.05,21.4,7.5,0,7.5,575,2014
SHSML,30-Sep-14,211.19,10,21,948.08,4667.8,5353.97,373.65,243.41,16.67,226.74,43,0,43,2356,2014
FTSM,30-Jun-14,211.63,10,21,0,0,0,0,-2.11,0,-2.11,0,0,0,0,2014
SJTM,30-Jun-14,212.68,10,21,106.28,609.73,1260.2,3.5,-17.38,-12.98,-4.4,0,0,0,503,2014
GHNI,30-Jun-14,213.04,10,21,347.03,3719.03,2466.13,177.05,15.81,-8.26,24.07,0,0,0,4720,2014
CCM,30-Jun-14,213.78,10,21,616.8,3935.94,4958.62,39.64,112.01,15.11,96.9,0,0,0,1467,2014
SITC,30-Jun-14,214.29,10,21,6102.09,13386.41,8807.48,404.95,1145.81,284.64,861.17,105,0,105,2058,2014
TRPOL,30-Jun-14,214.66,10,21,0,0,0,0,-24.69,-6.5,-18.19,0,0,0,0,2014
GRYL,30-Jun-14,215,10,21,75.14,305.61,10.25,1.1,-0.68,0.4,-1.08,0,0,0,375,2014
SURC,30-Jun-14,217.8,10,21,3947.34,5547.07,9924.61,83.92,768.48,116.02,652.46,50,10,60,730,2014
MTIL,30-Jun-14,221.05,10,22,-437.42,486.05,139.87,3.15,-50.14,1.52,-51.66,0,0,0,1847,2014
AATM,30-Jun-14,222.13,5,44,42.83,443.21,0,0.03,-20.95,0,-20.95,0,0,0,1094,2014
GSPM,30-Jun-14,222.25,10,22,-1896.07,4750.44,991.07,6.66,-208.8,-6.06,-202.75,0,0,0,3521,2014
SKRS,30-Sep-14,223.08,10,22,-495.72,3261.84,3486.66,85.44,-424.33,-237.9,-186.43,0,0,0,1993,2014
DINT,30-Jun-14,224.22,10,22,1905.45,6142.4,10211.07,418.69,3.8,115.09,-111.29,25,0,25,849,2014
BPL,30-Jun-14,226.4,10,22,401.54,825.95,2467.54,3.73,45.62,17.34,28.28,18,0,18,1171,2014
ECOP,30-Jun-14,229.77,10,22,225.12,1660.85,2229.9,113.87,123.69,66.12,57.57,0,0,0,2248,2014
IBLHL,30-Jun-14,230,10,23,521.69,610.55,910,2.6,181.35,32.52,148.84,10,30,40,4076,2014
NAZC,30-Jun-14,230,10,23,-245.49,68.53,0,0,-3.43,0,-3.43,0,0,0,726,2014
MUREB,30-Jun-14,230.53,10,23,3898.3,7615,5163.5,1.9,1403.6,440.78,962.82,60,0,60,798,2014
GADT,30-Jun-14,234.38,10,23,6499.58,16105.42,20066.08,739.64,739.15,158.35,580.8,50,0,50,1903,2014
CJPL,30-Jun-14,237.63,10,23,-266.23,375.57,21.62,20.8,166.14,1.11,165.03,0,0,0,2050,2014
ANSM,30-Sep-14,244.07,10,24,-72.73,5806.46,1481.84,446.78,46.69,278.75,-232.06,0,0,0,2181,2014
DEL,30-Jun-14,249.97,10,25,175.76,216.79,13.97,0.07,11.99,1.06,10.93,0,0,0,3876,2014
FNBM,30-Jun-14,250,10,25,263.7,1700.57,558.12,120.72,-34.21,0,-34.21,0,0,0,1138,2014
RAVT,30-Jun-14,250,10,25,-155.98,279.57,0,9.79,-46.93,-1.97,-44.96,0,0,0,1214,2014
FRSM,30-Sep-14,250.07,10,25,1304.08,2870.46,4555.26,84.03,216.88,58.71,158.17,10,0,10,2258,2014
LINDE,31-Dec-14,250.39,10,25,1690.97,4597.82,3925.04,117.68,177.4,50.52,126.89,45,0,45,1801,2014
PGLC,30-Jun-14,253.7,10,25,450.62,1209.13,94.65,8.37,47.68,18.46,29.22,0,0,0,154,2014
FUDLM,30-Jun-14,263.87,10,26,577.89,828.75,256.77,0.03,68.44,0,68.44,21,0,21,3244,2014
SAIF,30-Jun-14,264.13,10,26,1673.61,6365.28,7925.86,315.84,235.03,76.7,158.33,25,0,25,1648,2014
FFLM,30-Jun-14,264.14,10,26,348.84,375.8,26.95,0.03,3.79,0.02,3.76,0,0,0,8196,2014
GLAT,30-Jun-14,266.4,10,26,363.4,1438.38,2406.96,48.56,-27.99,4.82,-32.81,0,0,0,321,2014
SMTM,30-Jun-14,267.28,10,26,968.73,2965.83,2537.08,143.35,-143.21,4.53,-147.74,0,0,0,647,2014
CPPL,30-Jun-14,275.4,10,27,1385.24,3806.72,5355.79,226.01,268.8,17.32,251.49,30,0,30,1205,2014
GAMON,30-Jun-14,282.66,10,28,198.47,664.94,320.76,0.06,5.96,2.85,3.1,0,0,0,2209,2014
KASBM,30-Jun-14,282.74,10,28,289.67,1305.56,185.22,96.76,23.99,0,23.99,2.4,0,2.4,1124,2014
PCAL,30-Jun-14,284.62,10,28,1648.68,4364.25,6599.51,92.98,391.1,168.78,222.31,45,0,45,1794,2014
CHAS,30-Sep-14,286.92,10,28,595.71,9303.42,5831.75,359.3,-275.03,-146.41,-128.62,0,0,0,1033,2014
AGTL,31-Dec-14,289.82,5,57,8551.5,9988.69,8780.69,1.37,2251.94,677.19,1574.74,500,0,500,2053,2014
TRSM,30-Jun-14,298,10,29,306.68,418.23,103.04,0,20.23,0,20.23,5,0,5,2595,2014
SSML,30-Jun-14,298.41,10,29,631.07,2084.8,2523.33,80.42,53.27,11.2,42.08,0,0,0,1674,2014
ASIC,31-Dec-14,300,10,30,419.82,812.95,225.07,0,59.58,12.07,47.51,0,0,0,49,2014
FZCM,30-Jun-14,300,10,30,7433.81,27349.12,23780.22,1281.76,822.97,-54.89,877.86,25,0,25,1398,2014
TRIPF,31-Dec-14,300,10,30,1634.45,13076.57,13597.08,923.04,-330.74,-131.1,-199.65,0,0,0,1851,2014
ICCT,30-Jun-14,300.01,10,30,-292.17,1133.13,1234.77,65.58,-80.08,-6.68,-73.4,0,0,0,1532,2014
FEROZ,30-Jun-14,301.87,10,30,2341.5,3153.03,2534.93,17.09,567.07,149.55,417.53,120,0,120,2584,2014
PINL,31-Dec-14,302.82,5,60,1528.25,3429.98,845.47,0,40.51,5.87,34.65,10,15,25,2127,2014
KOIL,30-Jun-14,303.03,10,30,0,0,0,0,-23.49,5.02,-28.51,0,0,0,0,2014
REWM,30-Jun-14,308.11,10,30,2260.88,9689.51,11412.2,499.57,290,70.88,219.11,15,0,15,1782,2014
MSCL,30-Jun-14,309.78,10,30,0,0,0,0,-150.51,3.03,-153.53,0,0,0,0,2014
SRSM,30-Jun-14,312,10,31,82.91,1429.71,3053.26,54.28,-5.71,30.86,-36.56,0,0,0,2677,2014
DREL,30-Jun-14,320,10,32,369.39,496.09,656.87,0,14.97,5.48,9.49,10,0,10,96,2014
MRNS,30-Sep-14,320.31,10,32,1652.25,3414.28,6498.22,209,323.54,54.44,269.11,26,10,36,1647,2014
HWQS,30-Sep-14,324,10,32,-759.74,4718.86,2173.22,187.7,-629.23,-4.12,-625.11,0,0,0,1037,2014
JUBS,30-Jun-14,324.91,10,32,-71.78,914.17,332.94,2.34,-41.49,-3.58,-37.91,0,0,0,1306,2014
PSEL,30-Jun-14,325.24,10,32,6425.62,29457.05,7609.89,130.64,1876.78,473.41,1403.37,0,0,0,947,2014
GFIL,30-Jun-14,326.36,10,32,19.24,3271.04,5338.76,193.63,31.24,20.71,10.53,0,0,0,5001,2014
FPJM,30-Jun-14,340.2,10,34,92.73,1324.42,297.53,86.97,58.94,-15.35,74.3,5,0,5,4553,2014
RUPL,30-Jun-14,340.69,10,34,1462.79,4055.05,5952.66,118.44,-479.86,-76.57,-403.28,0,0,0,552,2014
CPL,30-Sep-14,341.18,10,34,4178.25,6728.64,6872.28,7.38,1258.67,205.26,1053.41,250,0,250,1871,2014
ASHT,30-Jun-14,349.85,10,34,514.71,915.89,518.41,9.24,41.59,0,41.59,0,0,0,492,2014
EMCO,30-Jun-14,350,10,35,-66.43,2118.94,932.35,99.26,-105.88,-2.12,-103.76,0,0,0,885,2014
PIL,31-Dec-14,350,10,35,99.56,952.7,306.58,0,-130.8,0.16,-130.96,0,0,0,3083,2014
PRL,30-Jun-14,350,10,35,-2729.19,28838.89,142144.45,86.94,-856.49,7.42,-863.91,0,0,0,3038,2014
REST,30-Jun-14,360,10,36,811.46,1817.63,4051.2,75.45,147.1,51.63,95.47,15,0,15,131,2014
SLCL,30-Jun-14,363,10,36,124.9,918.95,-33.73,3.38,-133.6,1.33,-134.93,0,0,0,308,2014
DWSM,30-Sep-14,365.12,10,36,103.63,5878.39,5575.23,124.31,-99.18,10.59,-109.77,0,0,0,2012,2014
UVIC,31-Dec-14,370,10,37,117.64,846.76,63.06,0,-41.02,4.82,-45.84,0,0,0,949,2014
PKGI,31-Dec-14,375,10,37,571.86,893.52,254.5,0,49.74,4.9,44.84,0,6.67,6.67,1043,2014
GATI,30-Jun-14,383.65,10,38,3776.86,6791.8,11763.7,118.55,162.8,17.05,145.76,55,0,55,1333,2014
AGIC,31-Dec-14,388.34,10,38,779.54,2497.95,1121.98,0,202.22,38.8,163.42,0,0,0,1748,2014
MACFL,30-Jun-14,388.86,10,38,446.59,1282.45,1195.12,20.67,31.36,55.71,-24.35,0,0,0,1247,2014
YOUW,30-Jun-14,400,10,40,146.46,1677.83,2748.4,74.19,51.93,32.28,19.66,2.5,0,2.5,645,2014
IFSL,30-Jun-14,400.1,10,40,868.28,1240.78,276.08,7.39,200,8.68,191.32,0,0,0,3440,2014
EWIC,31-Dec-14,401.5,10,40,664.91,1398.95,869.01,0,171.77,29.64,142.13,10,10,20,335,2014
MERIT,30-Jun-14,403.14,10,40,340.92,1538.5,1884.96,96.14,6.97,18.18,-11.21,0,0,0,1333,2014
RICL,31-Dec-14,403.46,10,40,725.22,1595.94,394.78,0,96.54,6.4,90.14,5,15,20,1176,2014
THALL,30-Jun-14,405.15,5,81,9418.74,10909.76,11625.79,4.61,1775.86,414.48,1361.38,150,0,150,4793,2014
ESBL,30-Jun-14,441,10,44,481.9,1919.62,164.89,0.14,-17.07,0.65,-17.72,0,0,0,429,2014
MTL,30-Jun-14,442.93,10,44,4487.86,7018.1,16590,79.21,2183.48,701.62,1481.86,400,0,400,3426,2014
SHNI,31-Dec-14,450,10,45,340.08,786.76,285.7,0,11.82,-1.15,12.96,0,0,0,661,2014
GHNL,30-Jun-14,450.03,10,45,824.4,3434.95,2619.91,50.22,269.7,95.77,173.93,20,0,20,2759,2014
SPLC,30-Jun-14,451.61,10,45,-371.06,1222.5,207.82,56.27,4.86,-2.36,7.22,0,0,0,1858,2014
TDIL,31-Dec-14,452.31,10,45,462.88,1299.07,1149.28,0,37.07,13.02,24.05,0,0,0,449,2014
NESTLE,31-Dec-14,453.5,10,45,12627.63,51730.7,96457.74,2155.64,11009.17,3079.9,7929.27,1700,0,1700,843,2014
SCM,30-Jun-14,453.84,10,45,1093.5,6035.32,2308.43,385.7,181.7,0,181.7,30,0,30,8647,2014
SING,31-Dec-14,454.06,10,45,339.07,3124.52,1668.29,199.69,-406.5,-120.78,-285.72,0,0,0,1052,2014
CENI,31-Dec-14,457.24,10,45,1185.31,1876.72,535.41,0,158.45,16.08,142.37,15,0,15,1328,2014
AKZO,31-Dec-14,464.43,10,46,1714.06,3973.37,4901.79,9.73,678.5,219.64,458.86,190,0,190,11079,2014
COLG,30-Jun-14,479.55,10,47,7713.1,10207.89,23226.09,17.8,2459.6,766.35,1693.25,170,0,170,765,2014
CRTM,30-Jun-14,492.1,10,49,3073.46,11977.97,12411.5,472.32,338.98,103.96,235.02,12.5,0,12.5,2363,2014
REDCO,30-Jun-14,492.93,10,49,424.39,1599.82,2211.32,12.7,24.36,18.94,5.42,0,0,0,830,2014
SEPL,30-Jun-14,493.8,10,49,3669.96,4901.3,2236.02,42.5,610.67,198.81,411.86,50,20,70,1608,2014
ICL,30-Jun-14,500,10,50,1540.6,4701.32,4103.85,133.22,281.15,80.77,200.38,10,0,10,466,2014
IGIL,31-Dec-14,500,10,50,825.5,11862.59,95.28,0,82.62,27.26,55.35,0,0,0,908,2014
JSGCL,31-Dec-14,500,10,50,2626.26,3427.37,802.85,0.71,409.75,127.18,282.57,40,0,40,1267,2014
FECTC,30-Jun-14,501.6,10,50,2379,3893.25,4723.81,104.19,769.9,174.55,595.34,25,0,25,2096,2014
SHFA,30-Jun-14,505.14,10,50,1889.4,5855.53,6393.11,190.46,636.57,172.02,464.56,30,0,30,2249,2014
ISIL,30-Jun-14,505.21,10,50,3253.13,11599.05,10776.97,619.11,579.74,77.48,502.26,22.5,0,22.5,1558,2014
JOVC,30-Jun-14,508.2,10,50,-192.97,123.49,7.34,0,-1.75,0,-1.75,0,0,0,9419,2014
KML,30-Jun-14,509.11,10,50,775.26,5987.08,7772.43,396.67,149.35,-52.54,201.89,0,0,0,1686,2014
TREET,30-Jun-14,510.23,10,51,2596.24,6734.46,4153.28,363.28,195.03,-20.6,215.63,20,0,20,3738,2014
SIBL,31-Dec-14,514.34,10,51,517.32,546.22,74.18,23.38,14.54,2.33,12.21,0,0,0,2250,2014
NATF,30-Jun-14,518.03,10,51,2207.92,4982.45,9725.26,87.51,1032.33,323.84,708.49,80,0,80,1616,2014
QUICE,30-Jun-14,522.01,10,52,279.86,331.94,190.19,0.04,23.78,0.4,23.37,0,0,0,4162,2014
RUBY,30-Jun-14,522.14,10,52,240.2,1736.48,927.88,42.63,-232.36,-71.26,-161.1,0,0,0,952,2014
FEM,30-Jun-14,524.4,10,52,646.76,686.34,46.22,0.01,24.7,0,24.7,3.75,0,3.75,5333,2014
PIBTL,30-Jun-14,545.77,10,54,499.45,6590.89,0,0,-27.77,-10.9,-16.87,0,0,0,4193,2014
AHL,30-Jun-14,550,10,55,2012.06,4770.94,1240.1,358.24,850.55,31.9,818.64,50,0,50,3107,2014
SPL,30-Jun-14,551,10,55,294.86,3350.1,1426.46,164.97,33.23,28.22,5.01,0,0,0,9536,2014
HSPI,30-Jun-14,554.84,10,55,1242.71,7249.54,1518.12,34.33,-54.9,-18.56,-36.35,0,0,0,1592,2014
PSYL,30-Jun-14,560.4,10,56,1166.55,3347.82,4777.3,146.04,70.36,20.58,49.77,10,0,10,1412,2014
JVDC,30-Jun-14,583.25,10,58,527.19,12890.84,1876.43,387.02,842.28,0,842.28,0,0,0,2415,2014
CYAN,31-Dec-14,586.28,10,58,4254.82,4886.55,1227.48,0.14,1027.25,128.46,898.79,675,0,675,1713,2014
DLL,31-Dec-14,590.58,10,59,762.93,1126.48,129.2,31.81,-78.79,10.07,-88.86,0,0,0,6078,2014
EWLA,31-Dec-14,594.29,10,59,230.49,579.33,18.75,0,28.39,-0.66,29.05,0,0,0,891,2014
ZTL,30-Jun-14,594.29,10,59,659.8,3371.95,4199.16,193.11,88.85,25.4,63.45,0,0,0,576,2014
GTYR,30-Jun-14,597.71,10,59,2030.99,6563.16,8606.65,326.25,748.22,234.48,513.74,65,0,65,2192,2014
JDWS,30-Sep-14,597.77,10,59,5981.28,33677.8,30534.86,1880.76,978.39,-1.31,979.71,70,0,70,1217,2014
DSIL,30-Jun-14,600,10,60,-389.76,703.49,1130.59,2.68,-45.62,2.77,-48.39,0,0,0,1895,2014
MSOT,30-Jun-14,600,10,60,5818.79,22113.54,24371.13,1142.46,1174.14,235.85,938.3,15,0,15,1546,2014
JKSM,30-Jun-14,609.03,10,60,2733.72,5669.41,9734.86,221.19,350.93,57.67,293.26,0,0,0,301,2014
SEARL,30-Jun-14,613.15,10,61,3144.06,6271.4,6071.82,213.4,958.12,204.9,753.23,0,40,40,5418,2014
PMPK,31-Dec-14,615.8,10,61,3988.85,18507.57,13763.74,604.19,-1513.27,-30.81,-1482.46,0,0,0,1647,2014
HICL,31-Dec-14,619.37,5,123,1160.05,2851,723.85,0,292.81,32.8,260.01,40,0,40,2597,2014
CSIL,31-Dec-14,620.13,10,62,352.39,574.84,146.21,0,-34.47,1.36,-35.83,0,0,0,631,2014
CSAP,30-Jun-14,621.06,10,62,4007.18,4733,4031.57,84.15,379.01,18.82,360.19,25,0,25,3233,2014
FDIBL,30-Jun-14,626.49,10,62,62.58,1002.89,27.83,49.48,-140.91,0.04,-140.95,0,0,0,2834,2014
FCIBL,30-Jun-14,650,10,65,649.42,737.55,60.45,12.4,4.02,0.97,3.05,0,0,0,1046,2014
KOSM,30-Jun-14,650,5,130,1138.02,4381.51,6822.99,259.81,189.18,68.23,120.95,15,0,15,317,2014
DSL,30-Jun-14,674.65,10,67,572.7,2048.19,0,0.03,-12.98,0,-12.98,0,0,0,11191,2014
TRIBL,30-Jun-14,685.9,10,68,-1098.87,4686.69,115.62,13.44,5.42,1.43,3.99,0,0,0,2289,2014
SGML,30-Sep-14,695.24,10,69,-654.87,12411.43,11356.34,328.33,-584.59,54.22,-638.81,0,0,0,1585,2014
ATIL,31-Dec-14,701.61,10,70,1667.5,3344.02,1197.69,0.44,690.82,145.85,544.97,60,0,60,0,2014
MCBAH,30-Jun-14,720,10,72,1342.1,1607.73,586.49,0.23,239.11,56.47,182.64,27.5,0,27.5,1088,2014
JLICL,31-Dec-14,721.19,10,72,3159.87,49613.5,215.83,0,2001.46,639.93,1361.53,95,0,95,1362,2014
TGL,30-Jun-14,734.58,10,73,2390.25,7589.58,7756.44,326.87,67.6,51.11,16.49,5,0,5,2057,2014
GGL,30-Jun-14,742.75,10,74,1000.44,3137.4,1347.43,51.86,103.54,30.4,73.14,0,0,0,1790,2014
HABSM,30-Sep-14,750,5,150,5449.25,6980.89,9050.92,59.79,922.09,125,797.09,50,0,50,5316,2014
STCL,30-Jun-14,757.34,5,151,1693.64,4769.58,4779.97,238.9,47.23,73.27,-26.04,0,0,0,3276,2014
GASF,30-Jun-14,760.49,5,152,1666.7,1756.5,809.13,0,734.75,0,734.75,86,0,86,5381,2014
BRR,30-Jun-14,780.46,10,78,854.3,2305.81,327.75,135.56,41.45,0,41.45,2.4,0,2.4,7062,2014
STPL,30-Jun-14,785.2,10,78,783.2,1830.7,2092.1,103.75,-191.58,-39.32,-152.26,0,0,0,2771,2014
INDU,30-Jun-14,786,10,78,19915.65,26110.64,57063.62,38.25,5016.5,1143.05,3873.45,295,0,295,3307,2014
HIRAT,30-Jun-14,787.07,10,78,1762.18,4515.04,4775.2,285.87,105.97,-27.05,133.02,0,0,0,2066,2014
AGSML,30-Sep-14,792.62,10,79,197.46,3585.03,1057.3,107.77,113.46,44.78,68.68,0,0,0,1581,2014
NRL,30-Jun-14,799.67,10,79,26593.64,52776.15,207403.26,852.32,1879.65,917.77,961.88,0,0,0,4827,2014
OLPL,30-Jun-14,820.53,10,82,2982.82,24448.71,3819.87,1658.38,640.1,123.99,516.11,35,0,35,3680,2014
PSMC,31-Dec-14,823,10,82,19236.68,28354.16,53664.95,26.71,2623.39,701.5,1921.89,50,0,50,6220,2014
APL,30-Jun-14,829.44,10,82,13799.72,34085.86,205162.91,133.63,5906.57,1579.8,4326.76,475,0,475,2783,2014
ADMM,30-Jun-14,840,10,84,4802.78,7623.9,6467.59,108.76,860.98,8.48,852.5,10,0,10,845,2014
ATRL,30-Jun-14,852.93,10,85,20346.09,67500.31,175067.85,1.75,3371.34,827.94,2543.4,0,0,0,3849,2014
PKGS,31-Dec-14,863.8,10,86,50002.73,59854.26,15087.35,751.55,2749.52,213.22,2536.3,90,0,90,3504,2014
SYS,31-Dec-14,871.65,10,87,2147.76,2433.81,1922.62,3.99,430.86,4.14,426.72,10,10,20,50,2014
PMI,30-Jun-14,872.18,10,87,0,0,0,0,15.27,0,15.27,1.4,0,1.4,0,2014
NETSOL,30-Jun-14,889.7,10,88,5466.73,6574.4,1831.53,12.08,-585.27,33.25,-618.52,0,0,0,3783,2014
HASCOL,31-Dec-14,906,10,90,2778.81,15617.16,84856.45,264.09,864.74,224.69,640.06,32,11,43,8454,2014
MARI,30-Jun-14,918.75,10,91,16822.23,59463.03,14877.97,988.69,4377.64,434.33,3943.3,37.84,20,57.84,3281,2014
UNIC,31-Dec-14,920,10,92,1645.02,4917.12,1632.95,7.68,507.94,47.05,460.89,0,40,40,332,2014
ICI,30-Jun-14,923.59,10,92,11237.43,22937.42,38233.48,387.04,1980.96,278.75,1702.22,80,0,80,10535,2014
HUMNL,30-Jun-14,945,10,94,1396.32,1954.94,2870.35,7.95,806.82,215.09,591.73,60,35,95,825,2014
DNCC,30-Jun-14,948.4,10,94,-3254.82,2867.79,1068.2,108.68,-526.63,0,-526.63,0,0,0,675,2014
DFSM,30-Jun-14,977.51,10,97,711.97,2448.76,1636.37,55.58,-33.22,20.75,-53.97,0,0,0,1851,2014
SCLL,30-Jun-14,978.35,10,97,959.56,5525.09,564.4,303.04,157.94,48.12,109.82,8,0,8,3065,2014
ABOT,31-Dec-14,979,10,97,10871.6,13765.6,19692.35,4.77,4318.57,1502.26,2816.31,78,0,78,2418,2014
DBCI,30-Jun-14,982.37,10,98,0,0,0,0,-67.02,0,-67.02,0,0,0,0,2014
CSUML,30-Sep-14,990.2,10,99,1809.59,4627.48,5298.81,183.62,-126.54,0.08,-126.62,0,0,0,1854,2014
THCCL,30-Jun-14,997.18,10,99,1349.26,2969.51,2182.33,71.5,473.16,174.77,298.39,11,0,11,933,2014
DCH,30-Jun-14,997.79,5,199,275.8,1491.19,2199.53,111.52,-57.76,11.32,-69.07,0,0,0,3149,2014
EFUL,31-Dec-14,1000,10,100,2834.27,67228.48,493.42,0,1423.37,472.47,950.9,75,0,75,1193,2014
JSIL,31-Dec-14,1000,10,100,2449.7,2915.53,869.19,0.52,660.82,11.34,649.48,0,0,0,3590,2014
KASBSL,31-Dec-14,1000,10,100,1256.96,1986.95,609.31,21.04,129.71,21.05,108.66,0,0,0,5191,2014
POAF,30-Jun-14,1000,10,100,1125.18,1140.95,105.16,0,80.7,0,80.7,7.66,0,7.66,170,2014
FHAM,30-Jun-14,1008,5,201,3208.62,5392.99,515.66,114.77,285.44,0,285.44,22,0,22,4880,2014
DOL,30-Jun-14,1020,10,102,496.98,2665.7,1498.55,225.34,-48.13,13.16,-61.29,0,0,0,3852,2014
ATLH,31-Mar-14,1034.07,10,103,7913.31,14365.19,44478.71,8.04,2689.42,687.86,2001.56,100,0,100,1423,2014
CHCC,30-Jun-14,1051.38,10,105,4864.27,6430.97,6451.33,28.75,1687.74,371.57,1316.17,30,10,40,5032,2014
AVN,31-Dec-14,1056.97,10,105,1845.52,2467.2,1079.11,8.87,494.05,16.07,477.99,22.5,0,22.5,3731,2014
SHEL,31-Dec-14,1070.13,10,107,5895.07,38678.77,250784.74,447.11,546.38,1613.52,-1067.13,80,0,80,7719,2014
DFML,30-Jun-14,1087.35,10,108,-2251.86,3397.92,986.78,18.23,-105.21,0,-105.21,0,0,0,4171,2014
PICT,30-Jun-14,1091.53,10,109,2583.9,6156.84,7921.66,171.89,2997.12,910.81,2086.31,135,0,135,2431,2014
AMBL,31-Dec-14,1100,10,110,509.33,1758.95,272.93,0,8.72,2.57,6.15,0,0,0,466,2014
NICL,30-Jun-14,1105.91,5,221,1459.03,2622.75,3331.79,80.57,259.28,64.65,194.63,0,0,0,2833,2014
ACPL,30-Jun-14,1145.23,10,114,8446.05,11926,12547.25,29.79,2635.07,621,2014.07,130,0,130,1228,2014
CHBL,30-Jun-14,1150,10,115,-4781.85,14487.04,2265.55,111.07,-389.04,10.25,-399.29,0,0,0,1802,2014
TSML,30-Sep-14,1177.06,10,117,3409.83,16489.19,12999.79,900.58,81.2,-165.93,247.12,0,0,0,746,2014
INIL,30-Jun-14,1198.93,10,119,4422.51,16246.57,16341.31,723.93,651.7,148.86,502.84,32.5,0,32.5,2826,2014
ARM,30-Jun-14,1218.75,10,121,3118.69,5356.64,2542.21,165.75,651.46,0,651.46,30,0,30,334,2014
IGIIL,31-Dec-14,1226.9,10,122,0,0,0,0,942.1,119.3,822.8,30,0,30,0,2014
GHGL,30-Jun-14,1232.19,10,123,7179.29,12193.76,10200.4,373.85,1250.16,333.78,916.38,0,0,0,1215,2014
ZAHT,30-Jun-14,1274.87,10,127,2649.82,5798.4,5985.12,164.53,443.8,91.05,352.74,0,0,0,3356,2014
PNSC,30-Jun-14,1320.63,10,132,7634.79,35440.14,8727.69,546.68,1019.71,216.44,803.28,15,0,15,15811,2014
SEPCO,30-Jun-14,1366.76,10,136,-7150.35,11264.69,1277.38,903.84,-1594.72,0,-1594.72,0,0,0,4577,2014
FNEL,30-Jun-14,1418.1,10,141,-463.07,993.64,163.98,45.18,125.71,10.99,114.72,0,0,0,896,2014
HCAR,31-Mar-14,1428,10,142,2391.22,12317.39,39153.25,38.08,2097.25,1023.58,1073.67,30,0,30,4647,2014
CEPB,30-Jun-14,1470.18,10,147,5744.69,13178.94,14667.67,615.48,914,284.15,629.85,0,15,15,2175,2014
KOHC,30-Jun-14,1545.09,10,154,8587.47,14151.46,12765.67,154.68,4376.6,1221.77,3154.83,20,0,20,2637,2014
JPGL,30-Jun-14,1560.38,10,156,-5491.48,10156.65,797.86,993.55,-879.79,0.15,-879.94,0,0,0,3705,2014
JGICL,31-Dec-14,1569.1,10,156,5422.88,13538.78,4693.08,0,1269.82,190.7,1079.12,40,0,40,1534,2014
EFUG,31-Dec-14,1600,10,160,13111.1,29227.25,8116.14,0,2262.24,433.19,1829.05,60,0,60,1991,2014
